date,store,item,unitSold,sales,product_name,customer_name
01-03-2023,1,P24,443,14450.66,UltraGrip,Customer_289
01-03-2023,1,P24,248,10319.28,UltraGrip,Customer_211
01-03-2023,1,P24,87,1348.5,UltraGrip,Customer_549
01-03-2023,1,P24,201,9595.74,UltraGrip,Customer_205
01-03-2023,1,P25,47,1304.25,DreamRest,Customer_574
01-03-2023,1,P25,240,9960,DreamRest,Customer_576
01-03-2023,1,P25,132,4466.88,DreamRest,Customer_223
01-03-2023,1,P26,324,5582.52,BrewEase,Customer_776
01-03-2023,1,P26,156,7199.4,BrewEase,Customer_873
01-03-2023,1,P26,364,17461.08,BrewEase,Customer_477
01-03-2023,1,P26,455,6456.45,BrewEase,Customer_37
01-03-2023,1,P27,274,6107.46,SmartChef,Customer_807
01-03-2023,1,P27,230,2732.4,SmartChef,Customer_374
01-03-2023,2,P27,289,5938.95,SmartChef,Customer_119
01-03-2023,2,P28,441,13450.5,TechVault,Customer_811
01-03-2023,2,P28,198,9399.06,TechVault,Customer_205
01-03-2023,2,P28,292,12228.96,TechVault,Customer_349
01-03-2023,2,P29,347,12419.13,HomeHaven,Customer_635
01-03-2023,2,P29,303,3678.42,HomeHaven,Customer_969
01-03-2023,2,P29,238,3455.76,HomeHaven,Customer_951
01-03-2023,2,P29,158,4400.3,HomeHaven,Customer_75
01-03-2023,2,P3,243,11097.81,SwiftCharger,Customer_670
01-03-2023,2,P3,205,7228.3,SwiftCharger,Customer_935
01-03-2023,2,P3,78,956.28,SwiftCharger,Customer_981
01-03-2023,2,P3,142,6084.7,SwiftCharger,Customer_360
01-03-2023,2,P30,378,8523.9,PureGlow,Customer_833
01-03-2023,2,P30,393,14709.99,PureGlow,Customer_147
01-03-2023,2,P30,398,4943.16,PureGlow,Customer_927
01-03-2023,2,P31,208,2254.72,VitalCore,Customer_233
01-03-2023,2,P31,331,6437.95,VitalCore,Customer_96
01-03-2023,2,P31,394,12958.66,VitalCore,Customer_682
01-03-2023,2,P31,395,19746.05,VitalCore,Customer_676
01-03-2023,2,P32,216,6305.04,CleanEdge,Customer_35
01-03-2023,2,P32,273,13543.53,CleanEdge,Customer_558
01-03-2023,2,P32,97,2696.6,CleanEdge,Customer_911
01-03-2023,2,P32,177,1826.64,CleanEdge,Customer_593
01-03-2023,3,P33,194,8404.08,QuickBrew,Customer_273
01-03-2023,3,P33,429,8378.37,QuickBrew,Customer_863
01-03-2023,3,P33,72,735.84,QuickBrew,Customer_163
01-03-2023,3,P34,342,8471.34,GlowEase,Customer_25
01-03-2023,3,P34,373,17504.89,GlowEase,Customer_226
01-03-2023,3,P34,201,9101.28,GlowEase,Customer_407
01-03-2023,3,P34,271,10143.53,GlowEase,Customer_679
01-03-2023,3,P35,53,999.05,TaskPro,Customer_599
01-03-2023,3,P35,253,5097.95,TaskPro,Customer_543
01-03-2023,3,P35,333,15537.78,TaskPro,Customer_955
01-03-2023,3,P35,329,9205.42,TaskPro,Customer_158
01-03-2023,3,P36,86,2140.54,BrightWay,Customer_26
01-03-2023,3,P36,138,3600.42,BrightWay,Customer_7
01-03-2023,3,P36,97,1780.92,BrightWay,Customer_904
01-03-2023,3,P36,194,8182.92,BrightWay,Customer_789
01-03-2023,3,P37,407,6923.07,SoundSphere,Customer_79
01-03-2023,3,P37,195,8420.1,SoundSphere,Customer_610
01-03-2023,3,P37,354,16680.48,SoundSphere,Customer_70
01-03-2023,3,P37,40,1630.4,SoundSphere,Customer_523
01-03-2023,3,P38,315,12244.05,LuxeLine,Customer_544
01-03-2023,4,P38,91,2927.47,LuxeLine,Customer_166
01-03-2023,4,P38,335,9182.35,LuxeLine,Customer_217
01-03-2023,4,P38,301,5655.79,LuxeLine,Customer_970
01-03-2023,4,P39,246,8951.94,SnapEase,Customer_297
01-03-2023,4,P39,31,1532.33,SnapEase,Customer_693
01-03-2023,4,P39,359,11674.68,SnapEase,Customer_621
01-03-2023,4,P39,226,11259.32,SnapEase,Customer_642
01-03-2023,4,P4,177,2824.92,GlowSkin,Customer_411
01-03-2023,4,P4,341,5077.49,GlowSkin,Customer_570
01-03-2023,4,P4,284,14001.2,GlowSkin,Customer_22
01-03-2023,4,P40,375,13496.25,ChillEase,Customer_121
01-03-2023,4,P40,252,6037.92,ChillEase,Customer_168
01-03-2023,4,P40,334,16078.76,ChillEase,Customer_51
01-03-2023,4,P41,268,13148.08,GearFlex,Customer_618
01-03-2023,4,P41,32,913.28,GearFlex,Customer_699
01-03-2023,4,P41,351,10365.03,GearFlex,Customer_581
01-03-2023,4,P42,123,1296.42,StyleCore,Customer_451
01-03-2023,4,P42,242,4980.36,StyleCore,Customer_794
01-03-2023,4,P42,335,14321.25,StyleCore,Customer_40
01-03-2023,4,P42,324,14502.24,StyleCore,Customer_4
01-03-2023,4,P43,287,4772.81,FlexGuard,Customer_866
01-03-2023,1,P43,248,6264.48,FlexGuard,Customer_327
01-03-2023,1,P43,355,8367.35,FlexGuard,Customer_755
01-03-2023,1,P44,65,2364.7,SnapFit,Customer_659
01-03-2023,1,P44,411,12823.2,SnapFit,Customer_500
01-03-2023,1,P44,68,2530.28,SnapFit,Customer_619
01-03-2023,1,P44,339,10495.44,SnapFit,Customer_733
01-03-2023,1,P45,322,15974.42,GreenEase,Customer_415
01-03-2023,1,P45,414,18137.34,GreenEase,Customer_979
01-03-2023,1,P45,231,9681.21,GreenEase,Customer_367
01-03-2023,1,P46,125,5706.25,CozyLux,Customer_450
01-03-2023,1,P46,357,14829.78,CozyLux,Customer_726
01-03-2023,1,P46,228,4049.28,CozyLux,Customer_496
01-03-2023,1,P47,405,16281,PowerSnap,Customer_547
01-03-2023,1,P47,42,1763.58,PowerSnap,Customer_538
01-03-2023,1,P47,102,1315.8,PowerSnap,Customer_568
01-03-2023,1,P48,382,7040.26,VisionEase,Customer_409
01-03-2023,1,P48,339,8705.52,VisionEase,Customer_692
01-03-2023,1,P48,89,3789.62,VisionEase,Customer_213
01-03-2023,1,P48,214,10597.28,VisionEase,Customer_446
01-03-2023,1,P49,303,5211.6,SwiftLift,Customer_40
01-03-2023,1,P49,353,12224.39,SwiftLift,Customer_966
01-03-2023,1,P49,480,19766.4,SwiftLift,Customer_654
01-03-2023,2,P49,231,2441.67,SwiftLift,Customer_498
01-03-2023,2,P5,162,7928.28,NutriBlend,Customer_696
01-03-2023,2,P5,189,6966.54,NutriBlend,Customer_817
01-03-2023,2,P50,235,5482.55,HandyPro,Customer_835
01-03-2023,2,P50,52,2163.2,HandyPro,Customer_82
01-03-2023,2,P50,179,4947.56,HandyPro,Customer_214
01-03-2023,2,P50,292,7884,HandyPro,Customer_625
01-03-2023,2,P6,100,1123,PowerDrive,Customer_482
01-03-2023,2,P6,194,7721.2,PowerDrive,Customer_59
01-03-2023,2,P6,313,9164.64,PowerDrive,Customer_332
01-03-2023,2,P6,297,6869.61,PowerDrive,Customer_8
01-03-2023,2,P7,210,10216.5,EasyTask,Customer_647
01-03-2023,2,P7,66,2657.82,EasyTask,Customer_867
01-03-2023,2,P7,322,10564.82,EasyTask,Customer_670
01-03-2023,2,P7,140,6714.4,EasyTask,Customer_646
01-03-2023,2,P8,289,9964.72,GlowNest,Customer_170
01-03-2023,2,P8,32,1528.64,GlowNest,Customer_389
01-03-2023,2,P8,182,3519.88,GlowNest,Customer_858
01-03-2023,3,P8,278,7578.28,GlowNest,Customer_514
01-03-2023,3,P9,182,3993.08,PureCare,Customer_350
01-03-2023,3,P9,263,11590.41,PureCare,Customer_245
01-03-2023,3,P9,213,3821.22,PureCare,Customer_152
01-03-2023,3,P9,259,11592.84,PureCare,Customer_225
01-04-2023,3,P1,399,12432.84,AquaPure,Customer_20
01-04-2023,3,P1,129,3177.27,AquaPure,Customer_793
01-04-2023,3,P1,307,10014.34,AquaPure,Customer_68
01-04-2023,3,P1,466,19227.16,AquaPure,Customer_952
01-04-2023,3,P10,141,4252.56,FreshSeal,Customer_955
01-04-2023,3,P10,263,4841.83,FreshSeal,Customer_365
01-04-2023,3,P10,89,1222.86,FreshSeal,Customer_700
01-04-2023,3,P10,314,3340.96,FreshSeal,Customer_675
01-04-2023,3,P11,344,11768.24,LightLoom,Customer_912
01-04-2023,3,P11,320,6732.8,LightLoom,Customer_95
01-04-2023,3,P11,375,14441.25,LightLoom,Customer_795
01-04-2023,3,P11,64,2938.24,LightLoom,Customer_865
01-04-2023,3,P12,207,7897.05,ActiveGear,Customer_561
01-04-2023,3,P12,196,8510.32,ActiveGear,Customer_59
01-04-2023,3,P12,249,7616.91,ActiveGear,Customer_612
01-04-2023,3,P13,357,12773.46,SafeShield,Customer_121
01-04-2023,3,P13,309,3918.12,SafeShield,Customer_810
01-04-2023,4,P13,356,13374.92,SafeShield,Customer_114
01-04-2023,4,P13,79,1869.93,SafeShield,Customer_244
01-04-2023,4,P14,227,6932.58,ThermaComfort,Customer_493
01-04-2023,4,P14,102,3402.72,ThermaComfort,Customer_216
01-04-2023,4,P14,75,3267.75,ThermaComfort,Customer_415
01-04-2023,4,P15,117,5334.03,GreenSprout,Customer_923
01-04-2023,4,P15,40,1445.6,GreenSprout,Customer_469
01-04-2023,4,P15,255,4908.75,GreenSprout,Customer_926
01-04-2023,4,P15,228,8661.72,GreenSprout,Customer_986
01-04-2023,4,P16,79,3609.51,ChillPod,Customer_590
01-04-2023,4,P16,249,4036.29,ChillPod,Customer_155
01-04-2023,4,P16,386,10850.46,ChillPod,Customer_514
01-04-2023,4,P16,117,2120.04,ChillPod,Customer_623
01-04-2023,4,P17,77,3344.11,HydroMate,Customer_320
01-04-2023,4,P17,214,9490.9,HydroMate,Customer_862
01-04-2023,4,P17,28,767.2,HydroMate,Customer_869
01-04-2023,4,P17,327,5477.25,HydroMate,Customer_543
01-04-2023,4,P18,40,1334.4,VisionGuard,Customer_853
01-04-2023,4,P18,341,13834.37,VisionGuard,Customer_988
01-04-2023,4,P18,105,1720.95,VisionGuard,Customer_728
01-04-2023,4,P19,88,3182.08,ZipTask,Customer_290
01-04-2023,4,P19,73,2728.74,ZipTask,Customer_663
01-04-2023,4,P19,134,6107.72,ZipTask,Customer_612
01-04-2023,4,P2,131,2118.27,EcoBreeze,Customer_164
01-04-2023,4,P2,246,2959.38,EcoBreeze,Customer_829
01-04-2023,1,P2,283,13867,EcoBreeze,Customer_653
01-04-2023,1,P20,395,12138.35,MotionPeak,Customer_511
01-04-2023,1,P20,41,561.29,MotionPeak,Customer_94
01-04-2023,1,P20,160,3804.8,MotionPeak,Customer_107
01-04-2023,1,P20,443,16949.18,MotionPeak,Customer_767
01-04-2023,1,P21,82,3279.18,FitCore,Customer_683
01-04-2023,1,P21,220,4661.8,FitCore,Customer_867
01-04-2023,1,P21,94,2697.8,FitCore,Customer_298
01-04-2023,1,P21,285,6637.65,FitCore,Customer_404
01-04-2023,1,P22,36,1617.84, SnapPro,Customer_688
01-04-2023,1,P22,216,7464.96, SnapPro,Customer_684
01-04-2023,1,P22,185,8850.4, SnapPro,Customer_19
01-04-2023,1,P22,245,8609.3, SnapPro,Customer_756
01-04-2023,1,P23,369,11391.03,SolarBright,Customer_301
01-04-2023,1,P23,468,20503.08,SolarBright,Customer_713
01-04-2023,1,P23,247,4028.57,SolarBright,Customer_772
01-04-2023,1,P24,123,2752.74,UltraGrip,Customer_564
01-04-2023,1,P24,227,10035.67,UltraGrip,Customer_504
01-04-2023,1,P24,149,5898.91,UltraGrip,Customer_838
01-04-2023,1,P24,186,3189.9,UltraGrip,Customer_308
01-04-2023,1,P25,257,3675.1,DreamRest,Customer_367
01-04-2023,1,P25,25,551.25,DreamRest,Customer_326
01-04-2023,1,P25,60,1938.6,DreamRest,Customer_658
01-04-2023,2,P26,391,11667.44,BrewEase,Customer_236
01-04-2023,2,P26,265,7393.5,BrewEase,Customer_41
01-04-2023,2,P26,36,1735.92,BrewEase,Customer_784
01-04-2023,2,P27,186,2328.72,SmartChef,Customer_674
01-04-2023,2,P27,362,12760.5,SmartChef,Customer_296
01-04-2023,2,P27,31,1542.87,SmartChef,Customer_855
01-04-2023,2,P28,337,16122.08,TechVault,Customer_747
01-04-2023,2,P28,160,7956.8,TechVault,Customer_70
01-04-2023,2,P28,140,2025.8,TechVault,Customer_473
01-04-2023,2,P29,152,3088.64,HomeHaven,Customer_684
01-04-2023,2,P29,21,618.24,HomeHaven,Customer_146
01-04-2023,2,P29,190,5850.1,HomeHaven,Customer_870
01-04-2023,2,P29,346,14348.62,HomeHaven,Customer_124
01-04-2023,2,P3,338,12421.5,SwiftCharger,Customer_516
01-04-2023,2,P3,309,11426.82,SwiftCharger,Customer_629
01-04-2023,2,P3,56,2374.4,SwiftCharger,Customer_446
01-04-2023,2,P3,185,5492.65,SwiftCharger,Customer_527
01-04-2023,3,P30,327,13639.17,PureGlow,Customer_72
01-04-2023,3,P30,245,3537.8,PureGlow,Customer_142
01-04-2023,3,P30,320,7030.4,PureGlow,Customer_900
01-04-2023,3,P31,54,2491.02,VitalCore,Customer_536
01-04-2023,3,P31,47,1564.16,VitalCore,Customer_226
01-04-2023,3,P31,131,6477.95,VitalCore,Customer_465
01-04-2023,3,P31,364,13930.28,VitalCore,Customer_40
01-04-2023,3,P32,215,9950.2,CleanEdge,Customer_412
01-04-2023,3,P32,126,5580.54,CleanEdge,Customer_692
01-04-2023,3,P32,315,13614.3,CleanEdge,Customer_955
01-04-2023,3,P32,169,2070.25,CleanEdge,Customer_857
01-04-2023,3,P33,71,2081.72,QuickBrew,Customer_290
01-04-2023,3,P33,226,9869.42,QuickBrew,Customer_41
01-04-2023,3,P33,442,15169.44,QuickBrew,Customer_47
01-04-2023,4,P33,325,6691.75,QuickBrew,Customer_188
01-04-2023,4,P34,34,500.14,GlowEase,Customer_566
01-04-2023,4,P34,377,8757.71,GlowEase,Customer_36
01-04-2023,4,P34,223,4874.78,GlowEase,Customer_129
01-04-2023,4,P34,112,5165.44,GlowEase,Customer_404
01-04-2023,4,P35,387,10000.08,TaskPro,Customer_21
01-04-2023,4,P35,434,11935,TaskPro,Customer_901
01-04-2023,4,P35,118,1300.36,TaskPro,Customer_843
01-04-2023,4,P35,336,3914.4,TaskPro,Customer_852
01-04-2023,4,P36,43,1080.59,BrightWay,Customer_400
01-04-2023,4,P36,221,8079.76,BrightWay,Customer_463
01-04-2023,4,P36,438,17419.26,BrightWay,Customer_655
01-04-2023,4,P36,121,3661.46,BrightWay,Customer_822
01-04-2023,4,P37,361,17266.63,SoundSphere,Customer_203
01-04-2023,4,P37,89,3279.65,SoundSphere,Customer_554
01-04-2023,4,P37,63,2174.76,SoundSphere,Customer_153
01-04-2023,4,P37,273,11370.45,SoundSphere,Customer_138
01-04-2023,4,P38,105,2191.35,LuxeLine,Customer_148
01-04-2023,4,P38,249,6533.76,LuxeLine,Customer_705
01-04-2023,4,P38,182,5276.18,LuxeLine,Customer_591
01-04-2023,4,P38,77,3514.28,LuxeLine,Customer_444
01-04-2023,4,P39,293,5950.83,SnapEase,Customer_288
01-04-2023,4,P39,259,12090.12,SnapEase,Customer_824
01-04-2023,4,P39,96,2764.8,SnapEase,Customer_575
01-04-2023,1,P39,48,1675.68,SnapEase,Customer_334
01-04-2023,1,P4,408,19114.8,GlowSkin,Customer_413
01-04-2023,1,P4,51,696.15,GlowSkin,Customer_981
01-04-2023,1,P4,51,2393.43,GlowSkin,Customer_985
01-04-2023,1,P4,360,14648.4,GlowSkin,Customer_432
01-04-2023,1,P40,308,10835.44,ChillEase,Customer_939
01-04-2023,1,P40,139,2317.13,ChillEase,Customer_156
01-04-2023,1,P40,457,8637.3,ChillEase,Customer_272
01-04-2023,1,P40,35,796.6,ChillEase,Customer_453
01-04-2023,1,P41,271,11606.93,GearFlex,Customer_702
01-04-2023,1,P41,177,7212.75,GearFlex,Customer_250
01-04-2023,1,P41,204,2084.88,GearFlex,Customer_592
01-04-2023,1,P42,174,7951.8,StyleCore,Customer_236
01-04-2023,1,P42,391,16656.6,StyleCore,Customer_882
01-04-2023,1,P42,174,6960,StyleCore,Customer_257
01-04-2023,1,P42,329,14334.53,StyleCore,Customer_50
01-04-2023,1,P43,86,2229.98,FlexGuard,Customer_455
01-04-2023,1,P43,259,10665.62,FlexGuard,Customer_998
01-04-2023,1,P43,284,9474.24,FlexGuard,Customer_789
01-04-2023,1,P44,277,7326.65,SnapFit,Customer_88
01-04-2023,1,P44,370,4436.3,SnapFit,Customer_127
01-04-2023,2,P44,364,5496.4,SnapFit,Customer_617
01-04-2023,2,P44,207,4015.8,SnapFit,Customer_8
01-04-2023,2,P45,87,1861.8,GreenEase,Customer_439
01-04-2023,2,P45,59,2855.01,GreenEase,Customer_443
01-04-2023,2,P45,197,4590.1,GreenEase,Customer_960
01-04-2023,2,P45,265,9956.05,GreenEase,Customer_932
01-04-2023,2,P46,345,12547.65,CozyLux,Customer_535
01-04-2023,2,P46,61,1354.81,CozyLux,Customer_494
01-04-2023,2,P46,159,5731.95,CozyLux,Customer_772
01-04-2023,2,P46,172,7026.2,CozyLux,Customer_363
01-04-2023,2,P47,221,8568.17,PowerSnap,Customer_916
01-04-2023,2,P47,234,3149.64,PowerSnap,Customer_242
01-04-2023,2,P47,355,12932.65,PowerSnap,Customer_922
01-04-2023,2,P48,203,2202.55,VisionEase,Customer_779
01-04-2023,2,P48,163,6568.9,VisionEase,Customer_711
01-04-2023,2,P48,273,4564.56,VisionEase,Customer_838
01-04-2023,2,P48,229,5931.1,VisionEase,Customer_612
01-04-2023,2,P49,57,800.28,SwiftLift,Customer_27
01-04-2023,2,P49,151,6168.35,SwiftLift,Customer_644
01-04-2023,2,P49,332,16038.92,SwiftLift,Customer_549
01-04-2023,2,P5,341,12654.51,NutriBlend,Customer_975
01-04-2023,3,P5,332,5421.56,NutriBlend,Customer_372
01-04-2023,3,P5,470,12342.2,NutriBlend,Customer_217
01-04-2023,3,P50,241,10490.73,HandyPro,Customer_4
01-04-2023,3,P50,265,11371.15,HandyPro,Customer_327
01-04-2023,3,P50,382,15001.14,HandyPro,Customer_62
01-04-2023,3,P50,87,2214.15,HandyPro,Customer_758
01-04-2023,3,P6,130,5339.1,PowerDrive,Customer_542
01-04-2023,3,P6,52,1661.92,PowerDrive,Customer_573
01-04-2023,3,P6,246,3665.4,PowerDrive,Customer_751
01-04-2023,3,P6,54,2074.68,PowerDrive,Customer_380
01-04-2023,3,P7,250,10960,EasyTask,Customer_47
01-04-2023,3,P7,253,9242.09,EasyTask,Customer_411
01-04-2023,3,P7,236,5576.68,EasyTask,Customer_588
01-04-2023,3,P8,368,12144,GlowNest,Customer_635
01-04-2023,3,P8,290,8514.4,GlowNest,Customer_926
01-04-2023,3,P8,91,4282.46,GlowNest,Customer_358
01-04-2023,3,P8,191,4629.84,GlowNest,Customer_49
01-04-2023,3,P9,222,10518.36,PureCare,Customer_338
01-04-2023,4,P9,88,4231.92,PureCare,Customer_144
01-04-2023,4,P9,62,1325.56,PureCare,Customer_547
01-04-2023,4,P9,397,6598.14,PureCare,Customer_258
01-05-2023,4,P1,282,11488.68,AquaPure,Customer_318
01-05-2023,4,P1,150,7023,AquaPure,Customer_334
01-05-2023,4,P1,152,6159.04,AquaPure,Customer_958
01-05-2023,4,P1,386,16231.3,AquaPure,Customer_692
01-05-2023,4,P10,305,11105.05,FreshSeal,Customer_536
01-05-2023,4,P10,276,8227.56,FreshSeal,Customer_695
01-05-2023,4,P10,130,3335.8,FreshSeal,Customer_432
01-05-2023,4,P10,293,5221.26,FreshSeal,Customer_179
01-05-2023,4,P11,398,11788.76,LightLoom,Customer_617
01-05-2023,4,P11,211,3156.56,LightLoom,Customer_189
01-05-2023,4,P11,235,7797.3,LightLoom,Customer_511
01-05-2023,4,P11,242,7983.58,LightLoom,Customer_157
01-05-2023,4,P12,332,6802.68,ActiveGear,Customer_524
01-05-2023,4,P12,391,11045.75,ActiveGear,Customer_611
01-05-2023,4,P12,257,6633.17,ActiveGear,Customer_214
01-05-2023,4,P12,370,6993,ActiveGear,Customer_829
01-05-2023,4,P13,142,4867.76,SafeShield,Customer_44
01-05-2023,4,P13,390,17557.8,SafeShield,Customer_813
01-05-2023,4,P13,325,7302.75,SafeShield,Customer_328
01-05-2023,4,P13,153,2796.84,SafeShield,Customer_157
01-05-2023,4,P14,26,832,ThermaComfort,Customer_887
01-05-2023,4,P14,48,1621.92,ThermaComfort,Customer_525
01-05-2023,1,P14,307,11131.82,ThermaComfort,Customer_430
01-05-2023,1,P15,69,3244.38,GreenSprout,Customer_499
01-05-2023,1,P15,55,1604.9,GreenSprout,Customer_50
01-05-2023,1,P15,381,5010.15,GreenSprout,Customer_522
01-05-2023,1,P15,112,3666.88,GreenSprout,Customer_445
01-05-2023,1,P16,385,13090,ChillPod,Customer_748
01-05-2023,1,P16,417,8882.1,ChillPod,Customer_69
01-05-2023,1,P16,350,3657.5,ChillPod,Customer_332
01-05-2023,1,P16,71,2448.79,ChillPod,Customer_566
01-05-2023,1,P17,460,22659.6,HydroMate,Customer_30
01-05-2023,1,P17,177,7786.23,HydroMate,Customer_422
01-05-2023,1,P17,209,5505.06,HydroMate,Customer_415
01-05-2023,1,P17,367,17957.31,HydroMate,Customer_205
01-05-2023,1,P18,57,685.71,VisionGuard,Customer_585
01-05-2023,1,P18,369,12568.14,VisionGuard,Customer_524
01-05-2023,1,P18,362,9774,VisionGuard,Customer_379
01-05-2023,1,P18,182,6360.9,VisionGuard,Customer_519
01-05-2023,1,P19,283,7321.21,ZipTask,Customer_956
01-05-2023,1,P19,65,1329.25,ZipTask,Customer_466
01-05-2023,1,P19,435,21441.15,ZipTask,Customer_345
01-05-2023,1,P19,190,7795.7,ZipTask,Customer_391
01-05-2023,1,P2,307,15101.33,EcoBreeze,Customer_641
01-05-2023,1,P2,257,9629.79,EcoBreeze,Customer_627
01-05-2023,1,P2,162,4333.5,EcoBreeze,Customer_201
01-05-2023,1,P2,83,860.71,EcoBreeze,Customer_69
01-05-2023,2,P20,242,9951.04,MotionPeak,Customer_386
01-05-2023,2,P20,370,7792.2,MotionPeak,Customer_66
01-05-2023,2,P20,68,1963.16,MotionPeak,Customer_948
01-05-2023,2,P21,336,4082.4,FitCore,Customer_352
01-05-2023,2,P21,355,9925.8,FitCore,Customer_660
01-05-2023,2,P21,476,11414.48,FitCore,Customer_840
01-05-2023,2,P21,200,5380,FitCore,Customer_939
01-05-2023,2,P22,163,5920.16, SnapPro,Customer_257
01-05-2023,2,P22,478,15764.44, SnapPro,Customer_689
01-05-2023,2,P22,219,3044.1, SnapPro,Customer_429
01-05-2023,2,P22,113,2643.07, SnapPro,Customer_440
01-05-2023,2,P23,338,6134.7,SolarBright,Customer_152
01-05-2023,2,P23,93,4095.72,SolarBright,Customer_347
01-05-2023,2,P23,76,3200.36,SolarBright,Customer_471
01-05-2023,2,P23,302,3898.82,SolarBright,Customer_760
01-05-2023,2,P24,349,6421.6,UltraGrip,Customer_30
01-05-2023,2,P24,199,3818.81,UltraGrip,Customer_619
01-05-2023,2,P24,43,1019.1,UltraGrip,Customer_327
01-05-2023,2,P25,209,9540.85,DreamRest,Customer_239
01-05-2023,3,P25,209,8844.88,DreamRest,Customer_408
01-05-2023,3,P26,105,4133.85,BrewEase,Customer_374
01-05-2023,3,P26,268,5453.8,BrewEase,Customer_966
01-05-2023,3,P26,45,851.85,BrewEase,Customer_746
01-05-2023,3,P27,191,6081.44,SmartChef,Customer_40
01-05-2023,3,P27,246,2600.22,SmartChef,Customer_883
01-05-2023,3,P27,72,965.52,SmartChef,Customer_120
01-05-2023,3,P27,61,2968.87,SmartChef,Customer_121
01-05-2023,3,P28,237,2889.03,TechVault,Customer_939
01-05-2023,3,P28,383,7717.45,TechVault,Customer_945
01-05-2023,3,P28,159,7705.14,TechVault,Customer_891
01-05-2023,3,P28,397,9170.7,TechVault,Customer_971
01-05-2023,3,P29,159,3623.61,HomeHaven,Customer_260
01-05-2023,3,P29,395,17293.1,HomeHaven,Customer_808
01-05-2023,3,P29,266,9839.34,HomeHaven,Customer_640
01-05-2023,3,P29,126,5735.52,HomeHaven,Customer_699
01-05-2023,3,P3,119,4007.92,SwiftCharger,Customer_823
01-05-2023,3,P3,325,3555.5,SwiftCharger,Customer_748
01-05-2023,3,P3,251,7494.86,SwiftCharger,Customer_748
01-05-2023,3,P3,24,533.76,SwiftCharger,Customer_597
01-05-2023,3,P30,211,6722.46,PureGlow,Customer_199
01-05-2023,3,P30,380,4286.4,PureGlow,Customer_205
01-05-2023,3,P30,335,8157.25,PureGlow,Customer_629
01-05-2023,3,P30,368,13505.6,PureGlow,Customer_236
01-05-2023,4,P31,127,6238.24,VitalCore,Customer_924
01-05-2023,4,P31,77,1195.04,VitalCore,Customer_450
01-05-2023,4,P31,371,10963.05,VitalCore,Customer_259
01-05-2023,4,P31,226,2804.66,VitalCore,Customer_664
01-05-2023,4,P32,141,4496.49,CleanEdge,Customer_681
01-05-2023,4,P32,313,5346.04,CleanEdge,Customer_3
01-05-2023,4,P32,120,2442,CleanEdge,Customer_339
01-05-2023,4,P32,52,1263.6,CleanEdge,Customer_21
01-05-2023,4,P33,183,5444.25,QuickBrew,Customer_264
01-05-2023,4,P33,92,3693.8,QuickBrew,Customer_582
01-05-2023,4,P33,356,8120.36,QuickBrew,Customer_702
01-05-2023,4,P33,112,2873.92,QuickBrew,Customer_59
01-05-2023,4,P34,398,13364.84,GlowEase,Customer_755
01-05-2023,4,P34,257,8622.35,GlowEase,Customer_479
01-05-2023,4,P34,211,9830.49,GlowEase,Customer_852
01-05-2023,4,P34,103,1689.2,GlowEase,Customer_511
01-05-2023,4,P35,85,2900.2,TaskPro,Customer_609
01-05-2023,4,P35,60,2396.4,TaskPro,Customer_257
01-05-2023,4,P35,306,8482.32,TaskPro,Customer_111
01-05-2023,4,P35,469,21292.6,TaskPro,Customer_958
01-05-2023,4,P36,47,2076.46,BrightWay,Customer_931
01-05-2023,4,P36,124,1373.92,BrightWay,Customer_23
01-05-2023,4,P36,31,1376.09,BrightWay,Customer_280
01-05-2023,4,P36,50,1293.5,BrightWay,Customer_74
01-05-2023,1,P37,208,8091.2,SoundSphere,Customer_601
01-05-2023,1,P37,236,6560.8,SoundSphere,Customer_808
01-05-2023,1,P37,293,8508.72,SoundSphere,Customer_687
01-05-2023,1,P37,309,15085.38,SoundSphere,Customer_589
01-05-2023,1,P38,215,7391.7,LuxeLine,Customer_709
01-05-2023,1,P38,277,7149.37,LuxeLine,Customer_228
01-05-2023,1,P38,329,4757.34,LuxeLine,Customer_15
01-05-2023,1,P39,349,14595.18,SnapEase,Customer_200
01-05-2023,1,P39,65,1034.15,SnapEase,Customer_342
01-05-2023,1,P39,363,13245.87,SnapEase,Customer_727
01-05-2023,1,P39,399,17559.99,SnapEase,Customer_491
01-05-2023,1,P4,329,10396.4,GlowSkin,Customer_677
01-05-2023,1,P4,183,7406.01,GlowSkin,Customer_255
01-05-2023,1,P4,380,17442,GlowSkin,Customer_455
01-05-2023,1,P4,291,3221.37,GlowSkin,Customer_948
01-05-2023,1,P40,244,8344.8,ChillEase,Customer_854
01-05-2023,1,P40,157,6118.29,ChillEase,Customer_52
01-05-2023,1,P40,325,3350.75,ChillEase,Customer_388
01-05-2023,1,P40,124,5682.92,ChillEase,Customer_221
01-05-2023,1,P41,378,14806.26,GearFlex,Customer_802
01-05-2023,2,P41,342,5208.66,GearFlex,Customer_313
01-05-2023,2,P41,83,3512.56,GearFlex,Customer_422
01-05-2023,2,P41,50,1937,GearFlex,Customer_703
01-05-2023,2,P42,340,13450.4,StyleCore,Customer_350
01-05-2023,2,P42,162,7129.62,StyleCore,Customer_152
01-05-2023,2,P43,32,841.28,FlexGuard,Customer_777
01-05-2023,2,P43,99,2679.93,FlexGuard,Customer_336
